"TableName";"id";"country";"artist";"song";"countryId";"runningOrder";"placed";"placedJury";"placedTelevote";"placedDiff";"totalPoints";"pointsJury";"pointsTelevote";"pointsDiff";"youtubeLink";"appleMusicLink";"spotifyLink"
"1999";12;"Israel";"Eden";"Happy Birthday";20;19;5;11;4;7;104;5;99;94;"https://youtu.be/qox5LA_czAA?si=pd21K1q3JyqWAAcw";;"https://open.spotify.com/track/0Ii7Omnl9BwzUiBj4DyhA2?si=0178762f01614f71"
"1999";13;"Lithuania";"Aistė";"Strazdas";31;1;18;13;16;3;13;0;13;13;"https://youtu.be/pArN9mj3n9M?si=UHSItG-5V5kPK5fr";"https://music.apple.com/gb/album/strazdas/1463413380?i=1463413384";"https://open.spotify.com/track/7vgFvPtmPg8QPrOuudKgl1?si=0956a3aa364644ce"
"1999";14;"Malta";"Times Three";"Believe 'n Peace";19;20;13;9;13;4;32;7;25;18;"https://youtu.be/8IphpO_T1LQ?si=vKeWl_AvgAzTxqXJ";"https://music.apple.com/gb/album/believe-n-peace-esc-1999/843614305?i=843614344";"https://open.spotify.com/track/10gJ58ztG2nBtv9U0pbHAK?si=fa06be50bc764780"
"1999";15;"Netherlands";"Marlayne";"One Good Reason";6;11;8;5;10;5;71;14;57;43;"https://youtu.be/0MjAGv4jws8?si=clCAVgPnQEyER5YE";"https://music.apple.com/gb/album/one-good-reason/359101302?i=359101307";"https://open.spotify.com/track/0nSf8MYs2vZvA4uhdO8AfA?si=58fd21f83fc34bfe"
"1999";16;"Norway";"Van Eijk";"Living My Life Without You";13;8;12;12;11;1;35;3;32;29;"https://youtu.be/UxffwUHTYhM?si=ZF0S9IYsLn1mPZCU";;
"1999";17;"Poland";"Mietek Szcześniak";"Przytul mnie mocno";32;12;16;6;20;14;17;13;4;9;"https://youtu.be/SrqMUhruz3I?si=04H8MZP0onB--JHB";;
"1999";18;"Portugal";"Rui Bandeira";"Como tudo começou";17;16;19;13;17;4;12;0;12;12;"https://youtu.be/a2DWFtylygA?si=gccATUJBy7ZFQY7x";"https://music.apple.com/gb/album/como-tudo-come%C3%A7ou/898584014?i=898584062";"https://open.spotify.com/track/61ExZgVw4snwzjSwIYNFm3?si=7224e61bf1474651"
"1999";19;"Slovenia";"Darja Švajger";"For a Thousand Years";28;6;10;2;14;12;50;27;23;4;"https://youtu.be/kAvBKRB28Ho?si=BZDfLTiteX82kTrV";"https://music.apple.com/gb/album/for-a-thousand-years/1572520439?i=1572520440";"https://open.spotify.com/track/3Nun3F5Bs9F0RZwz2VifIV?si=c31197576d9e4f7c"
"1999";20;"Spain";"Lydia";"No quiero escuchar";15;3;21;13;22;9;1;0;1;1;"https://youtu.be/bNwZVWBByIA?si=KnqGHjBIwtvmuqdw";"https://music.apple.com/gb/album/no-quiero-escuchar/257169149?i=257169246";"https://open.spotify.com/track/4bJI2YeaEzl20Sh21bh07C?si=c70a475421cf45e0"
"1999";21;"Sweden";"Charlotte Nilsson";"Take Me to Your Heaven";11;15;1;3;1;2;163;26;137;111;"https://youtu.be/EpdLN9bbdVw?si=_rcboiGbxso-Vtiu";"https://music.apple.com/gb/album/take-me-to-your-heaven/1435495325?i=1435495945";"https://open.spotify.com/track/4omWhsNIPxarzpBgMsWBmB?si=2d437cea3a154b20"
"1999";22;"Turkey";"Tuba Önal and Grup Mistik";"Dön Artık";22;7;14;13;15;2;21;0;21;21;"https://youtu.be/11niYpARszM?si=iPxy5TIJBrp-NmRc";;
"1999";23;"United Kingdom";"Precious";"Say It Again";10;5;11;8;12;4;38;10;28;18;"https://youtu.be/6KE6d8ld6H0?si=Gzcm842wuGA207Hw";"https://music.apple.com/gb/album/say-it-again/1463047932?i=1463048152";"https://open.spotify.com/track/5b6EFdBDlLIWKFtUZvjYbB?si=8dd5405fa7b64847"
"2000";1;"Austria";"The Rounder Girls";"All to You";8;24;14;11;14;3;34;9;25;16;"https://youtu.be/A61Vn6l8crg?si=jNpTGR5-k7o_C8Nr";;
"2000";2;"Belgium";"Nathalie Sorce";"Envie de vivre";1;10;23;17;23;6;2;2;0;2;"https://youtu.be/86yZbvPuApw?si=fPMkQVsIquAGjFKM";"https://music.apple.com/gb/album/envie-de-vivre/1566115421?i=1566115422";"https://open.spotify.com/track/2XHnopWoeW7fcFzGb776Ct?si=f6fd42251e9a4ec6"
"2000";3;"Croatia";"Goran Karan";"Kad zaspu anđeli";27;17;9;1;13;12;70;36;34;2;"https://youtu.be/dqZKKfK2aEA?si=wWyQAclGUFMt0j81";"https://music.apple.com/gb/album/kada-zaspu-an%C4%91eli-ostani/1163173220?i=1163174070";"https://open.spotify.com/track/05iJ0sJX3yiLBvtBFODkC9?si=1cdcda59056644e1"
"2000";4;"Cyprus";"Voice";"Nomiza";24;11;20;15;21;6;8;4;4;0;"https://youtu.be/Un8iKEH7S_Q?si=BmNCHr6fgIxaMcTD";;
"2000";5;"Denmark";"Olsen Brothers";"Fly on the Wings of Love";9;14;1;1;1;0;195;36;159;123;"https://youtu.be/F-JwiYlg5Gc?si=n-b7Vqx5ZQYDi_Jl";"https://music.apple.com/gb/album/fly-on-the-wings-of-love/690981280?i=690981282";"https://open.spotify.com/track/33frkbGSt6bbfj2Nqo9i1p?si=1ac205f516cb4d34"
"2000";6;"Estonia";"Ines";"Once in a Lifetime";29;4;4;3;6;3;98;25;73;48;"https://youtu.be/6JDTFuorUbA?si=wGMuCkQOJer7UaqU";;"https://open.spotify.com/track/19Y42jcrqN5vAVNUo89umu?si=4387610edcce4fcd"
"2000";7;"Finland";"Nina Åström";"A Little Bit";14;20;18;11;18;7;18;9;9;0;"https://youtu.be/Brgxr-nrmEU?si=pUo-21TlFNyguPs7";;
"2000";8;"France";"Sofia Mestari";"On aura le ciel";2;5;22;14;23;9;5;5;0;5;"https://youtu.be/S8IManetyHk?si=JxzXHZ87XVdCpVBR";;
"2000";9;"Germany";"Stefan Raab";"Wadde hadde dudde da?";3;15;5;4;5;1;96;20;76;56;"https://youtu.be/lddoHQIZQto?si=gOHE1zpK5Z37Msue";;
"2000";10;"Iceland";"August and Telma";"Tell Me!";25;12;12;13;11;2;45;7;38;31;"https://youtu.be/NbtMevn7jM0?si=YZWmwx6Br8mGKQSe";"https://music.apple.com/gb/album/tell-me-eurovision-iceland-2000-orginal-version/392294800?i=392294804";"https://open.spotify.com/track/2k3Y97ETwFLIeQwWQG0pkC?si=5cd1f84bcfce4016"
"2000";11;"Ireland";"Eamonn Toal";"Millennium of Love";18;23;6;9;4;5;92;13;79;66;"https://youtu.be/XzyVv2uIa4s?si=HZhdA2GHv5Vp19e8";"https://music.apple.com/gb/album/millennium-of-love/1633555476?i=1633555477";"https://open.spotify.com/track/7kG3nv4PDzzpWtMA3kS30q?si=ac17c939062b4e23"
"2000";12;"Israel";"PingPong";"Sameach";20;1;21;18;20;2;7;1;6;5;"https://youtu.be/3uNfhj66GOo?si=azF_FFaRgHvcLQ73";;
"2000";13;"Latvia";"Brainstorm";"My Star";37;21;3;12;3;9;136;8;128;120;"https://youtu.be/DqFwe0PHwgc?si=3vUR5AreDXimsVOg";"https://music.apple.com/gb/album/my-star/901441114?i=901441130";"https://open.spotify.com/track/4R2tCloerHegAfPWjR3o7d?si=bafcd6734f3e403e"
"2000";14;"Macedonia";"XXL";"100% te ljubam";36;7;15;7;16;9;29;17;12;5;"https://youtu.be/fwb-Juuofi0?si=RkicToLffK6O2FnY";"https://music.apple.com/gb/album/100-te-ljubam/1712907820?i=1712907821";"https://open.spotify.com/track/6irXADvLUwmS13wnfHdLpO?si=5fffa76796424302"
"2000";15;"Malta";"Claudette Pace";"Desire";19;2;8;2;10;8;73;33;40;7;"https://youtu.be/3BZzVxBlCx8?si=CbDJk6CFhS1J-ZG5";"https://music.apple.com/gb/album/desire-esc-2000/843614305?i=843614347";"https://open.spotify.com/track/4Ngtct85sXmayXB5Ga7CuK?si=000cdb3703db44a2"
"2000";16;"Netherlands";"Linda";"No Goodbyes";6;19;13;16;12;4;40;3;37;34;"https://youtu.be/uuDf5GBnGpA?si=kBZYIOZRx_RWMSYC";"https://music.apple.com/gb/album/no-goodbyes-radio-edit/1027974017?i=1027974025";"https://open.spotify.com/track/4OxAOffBcJqxGFn9R5KxYV?si=c3bab99eb3764c0f"
"2000";17;"Norway";"Charmed";"My Heart Goes Boom";13;8;11;8;9;1;57;16;41;25;"https://youtu.be/gNP7VPSBICc?si=qoCpq6llEaLB99m2";;
"2000";18;"Romania";"Taxi";"The Moon";33;6;17;6;19;13;25;18;7;11;"https://youtu.be/uwZBeQWBiH0?si=LlYlPCBnE8Fgyd9v";;
"2000";19;"Russia";"Alsou";"Solo";34;9;2;5;2;3;155;19;136;117;"https://youtu.be/4HtYwbnihmo?si=nKcYzJdqw8F1iU7p";"https://music.apple.com/gb/album/solo/1655971272?i=1655972157";"https://open.spotify.com/track/6Tf3FCVDL3qDM7IiBjUZh6?si=eaef539d9ac84c37"
"2000";20;"Spain";"Serafín Zubiri";"Colgado de un sueño";15;13;18;13;17;4;18;7;11;4;"https://youtu.be/vbdRszXhegg?si=vfKWBroV2ntk6HeP";"https://music.apple.com/gb/album/colgado-de-un-sue%C3%B1o/709360417?i=709360428";"https://open.spotify.com/track/7jajK2dubhCHqQJqdaQZlh?si=86267fb4f0094551"
"2000";21;"Sweden";"Roger Pontare";"When Spirits Are Calling My Name";11;18;7;6;7;1;88;18;70;52;"https://youtu.be/fELp2fPI8wI?si=UiZIw9ZOusZoQZYl";"https://music.apple.com/gb/album/when-spirits-are-calling-my-name/282019581?i=282019585";"https://open.spotify.com/track/27L4okgASeyUAzZ7etleyQ?si=e7ef039f22f946f6"
"2000";22;"Switzerland";"Jane Bogaert";"La vita cos'è?";7;16;19;9;22;13;14;13;1;12;"https://youtu.be/e6eGBYfIKQE?si=tzQVSI0socpJUtrV";;
"2000";23;"Turkey";"Pınar and the SOS";"Yorgunum Anla";22;22;10;7;8;1;59;17;42;25;"https://youtu.be/PuAvGobyFrQ?si=3IPEquLAJTc-Tgep";"https://music.apple.com/gb/album/yorgunum-anla/873486129?i=873486131";"https://open.spotify.com/track/5GFUT8pfrK4umc8KA6cFoL?si=ec8b87a90aa44d81"
"2000";24;"United Kingdom";"Nicki French";"Don't Play That Song Again";10;3;16;10;15;5;28;12;16;4;"https://youtu.be/PaeL73NgMUo?si=kuAjCORqb5UzgvpR";"https://music.apple.com/gb/album/dont-play-that-song-again/1513386561?i=1513386564";"https://open.spotify.com/track/231juEIpYS7Sr3YO4kqNvx?si=56f274ccce214f05"
"2001";1;"Bosnia and Herzegovina";"Nino";"Hano";26;3;14;12;12;0;29;6;23;17;"https://youtu.be/7_D7uZ92Y00?si=IUdLvPtaksc0tN1R";"https://music.apple.com/gb/album/hano/260009845?i=260011301";
"2001";2;"Croatia";"Vanna";"Strings of My Heart";27;10;10;3;15;12;42;26;16;10;"https://youtu.be/i4BSbWNOp2Q?si=UF78ebAUtF7hTv9D";"https://music.apple.com/gb/album/strings-of-my-heart/381360621?i=381361647";"https://open.spotify.com/track/7b011YotePNLplTMrbMgnu?si=26efadd4bb1045df"
"2001";3;"Denmark";"Rollo and King";"Never Ever Let You Go";9;23;2;7;2;5;177;16;161;145;"https://youtu.be/sig2Pv-gb9g?si=LRUrT04wfgxIwJQd";"https://music.apple.com/gb/album/never-ever-let-you-go/1250452265?i=1250452787";"https://open.spotify.com/track/7mx6IZujrnfHLBmqcIOxIe?si=86ba587c4bb44fe1"
"2001";4;"Estonia";"Tanel Padar, Dave Benton and 2XL";"Everybody";29;20;1;1;1;0;198;35;163;128;"https://youtu.be/IEQa8Q9x5Ag?si=ejAef6bONbstogbx";;
"2001";5;"France";"Natasha St-Pier";"Je n'ai que mon âme";2;14;4;2;4;2;142;30;112;82;"https://youtu.be/L0OipASctkY?si=a59aN4JigdsL_Or1";"https://music.apple.com/gb/album/je-nai-que-mon-%C3%A2me/207129085?i=207129185";"https://open.spotify.com/track/10p0nLnAzyyVr4YWxaSerl?si=7f5010e76a39473b"
"2001";6;"Germany";"Michelle";"Wer Liebe lebt";3;19;8;8;8;0;66;15;51;36;"https://youtu.be/8BYoMsX-nAs?si=aefS6_zgIywrkDXW";"https://music.apple.com/gb/album/wer-liebe-lebt-grand-prix-version/724858088?i=724858517";"https://open.spotify.com/track/5IM7R4kdvVPUQ2bDhm9Yvp?si=d05f7d4152854d8d"
"2001";7;"Greece";"Antique";"Die for You";21;22;3;4;3;1;147;24;123;99;"https://youtu.be/H9z-Im59asU?si=f_gtoqtByzUspBxg";"https://music.apple.com/gb/album/i-would-die-for-you/375834795?i=375834808";"https://open.spotify.com/track/2byZAXWOqDx3w8suK3btui?si=cfd96c41561f4184"
"2001";8;"Iceland";"Two Tricky";"Angel";25;2;21;15;19;4;3;0;3;3;"https://youtu.be/efZ86C_ufvw?si=Z1OT95H8DuiZQVXc";"https://music.apple.com/gb/album/angel-eurovision-edit/1631757940?i=1631757942";"https://open.spotify.com/track/7nenj7SolCHKV3s8mjAHf8?si=beeb9b4f6a404e5e"
"2001";9;"Ireland";"Gary O'Shaughnessy";"Without Your Love";18;12;20;15;18;3;6;0;6;6;"https://youtu.be/1SLEkOX9ZLY?si=HRxIivJ8xjXB1fMp";;
"2001";10;"Israel";"Tal Sondak";"Ein Davar";20;5;16;9;17;8;25;14;11;3;"https://youtu.be/IA7d3pBUoHU?si=F8ZrZzlZj0MEXfUV";;
"2001";11;"Latvia";"Arnis Mednis";"Too Much";37;9;18;15;15;0;16;0;16;16;"https://youtu.be/uN0WwwEL81I?si=djW_VOuA158EKu4j";"https://music.apple.com/gb/album/too-much-eurovision-mix/903636767?i=903636846";"https://open.spotify.com/track/3XJ8YC4wks6m14Jy2p6QNQ?si=fe1998bb85b942f2"
"2001";12;"Lithuania";"Skamp";"You Got Style";31;8;13;10;12;2;35;12;23;11;"https://youtu.be/r8LV0h7ixCY?si=s_HU2ybNk8ifTvHj";"https://music.apple.com/gb/album/you-got-style/268403218?i=268403710";"https://open.spotify.com/track/02AK9DE6ttEbcFxMOim4YZ?si=01d1dc38389b48ef"
"2001";13;"Malta";"Fabrizio Faniello";"Another Summer Night";19;21;9;10;9;1;48;12;36;24;"https://youtu.be/_cYITo2AH0A?si=RbgAWnqbCr76JKD7";"https://music.apple.com/gb/album/another-summer-night/1572199723?i=1572199726";"https://open.spotify.com/track/2TumtigUX7Z0RCiBlFT8YL?si=8e2edbd312af4ff4"
"2001";14;"Netherlands";"Michelle";"Out on My Own";6;1;18;14;16;2;16;1;15;14;"https://youtu.be/5h2Kbu-aPu0?si=zEb_-ZnZOBJ-QQgv";;
"2001";15;"Norway";"Haldor Lægreid";"On My Own";13;4;21;15;19;4;3;0;3;3;"https://youtu.be/t7onuhcUkDw?si=yQERtKkHOt70saRS";"https://music.apple.com/gb/album/on-my-own/968913879?i=968913887";"https://open.spotify.com/track/3d1jFD6GZdBev8CVsuHZkU?si=254887fc3ce74304"
"2001";16;"Poland";"Piasek";"2 Long";32;18;19;15;17;2;11;0;11;11;"https://youtu.be/ZRp_8JXsWmU?si=3ZVvdwS51cGZlWTN";;
"2001";17;"Portugal";"MTM";"Só sei ser feliz assim";17;11;17;15;14;1;18;0;18;18;"https://youtu.be/xbwONk0d_o8?si=VpVXtj6YUMI6gbgn";"https://music.apple.com/gb/album/s%C3%B3-sei-ser-feliz-assim/194891634?i=194891648";"https://open.spotify.com/track/7yfglLcSabGHzfcpB580q0?si=1ab770f7e8ff48d5"
"2001";18;"Russia";"Mumiy Troll";"Lady Alpine Blue";34;6;12;13;10;3;37;4;33;29;"https://youtu.be/cI33ZG-vL1I?si=6yxpxw6QMGAKYUWb";;
"2001";19;"Slovenia";"Nuša Derenda";"Energy";28;17;7;6;7;1;70;18;52;34;"https://youtu.be/yzXmzCMOLQY?si=H1U4lAlUcGMtEtqA";;
"2001";20;"Spain";"David Civera";"Dile que la quiero";15;13;6;8;6;2;76;15;61;46;"https://youtu.be/A5m6oQTwrNc?si=_1xFnYlWw0cMTFJj";"https://music.apple.com/gb/album/dile-que-la-quiero/1171270372?i=1171270386";"https://open.spotify.com/track/0so2Jlze25HJtPYZnEUMzr?si=87ac976c76ed4d73"
"2001";21;"Sweden";"Friends";"Listen to Your Heartbeat";11;7;5;5;5;0;100;19;81;62;"https://youtu.be/xR4BFQYFzMU?si=o8h8A1lk9cj8eQQl";"https://music.apple.com/gb/album/listen-of-your-heartbeat/276487022?i=276487185";"https://open.spotify.com/track/4tLsZwIvw2kAzJm58ozxJP?si=4846ac278da54789"
"2001";22;"Turkey";"Sedat Yüce";"Sevgiliye Son";22;15;11;11;11;0;41;11;30;19;"https://youtu.be/PxjtZLYX7Us?si=xkWeYs_Rb6oyztUo";;
"2001";23;"United Kingdom";"Lindsay Dracass";"No Dream Impossible";10;16;15;12;13;1;28;6;22;16;"https://youtu.be/qxrp0XzzpzY?si=7WVuTEYViPvqpS1Q";"https://music.apple.com/gb/album/no-dream-impossible/1506899964?i=1506900399";"https://open.spotify.com/track/4C1e3sDWIeJQCLN7bVWV9Q?si=a5c4df009fdc4373"
"2002";1;"Austria";"Manuel Ortega";"Say a Word";8;3;15;13;16;3;26;14;12;2;;;
"2002";2;"Belgium";"Sergio and the Ladies";"Sister";1;16;12;11;15;4;33;19;14;5;;;
"2002";3;"Bosnia and Herzegovina";"Maja";"Na jastuku za dvoje";26;15;12;14;13;1;33;11;22;11;;;
"2002";4;"Croatia";"Vesna Pisarović";"Everything I Want";27;6;10;11;12;1;44;19;25;6;;;
"2002";5;"Cyprus";"One";"Gimme";24;1;5;5;7;2;85;40;45;5;;;
"2002";6;"Denmark";"Malene";"Tell Me Who You Are";9;14;21;19;21;2;7;2;5;3;;;
"2002";7;"Estonia";"Sahlene";"Runaway";29;8;3;4;5;1;111;44;67;23;;;
"2002";8;"Finland";"Laura";"Addicted to You";14;13;17;17;14;3;24;5;19;14;;;
"2002";9;"France";"Sandrine François";"Il faut du temps";2;17;4;8;4;4;104;28;76;48;;;
"2002";10;"Germany";"Corinna May";"I Can't Live Without Music";3;18;18;15;19;4;17;9;8;1;;;
"2002";11;"Greece";"Michalis Rakintzis";"S.A.G.A.P.O.";21;4;14;10;20;10;27;21;6;15;;;
"2002";12;"Israel";"Sarit Hadad";"Light a Candle";20;10;11;16;10;6;37;8;29;21;;;
"2002";13;"Latvia";"Marie N";"I Wanna";37;23;1;1;1;0;176;57;119;62;;;
"2002";14;"Lithuania";"Aivaras";"Happy You";31;24;20;18;19;1;12;4;8;4;;;
"2002";15;"Macedonia";"Karolina";"Od nas zavisi";36;20;2;2;2;0;164;51;113;62;;;
"2002";16;"Malta";"Ira Losco";"7th Wonder";19;9;16;11;20;9;25;19;6;13;;;
"2002";17;"Romania";"Monica Anghel and Marcel Pavel";"Tell Me Why";33;21;8;3;11;8;71;45;26;19;;;
"2002";18;"Russia";"Prime Minister";"Northern Girl";34;7;9;9;9;0;55;22;33;11;;;
"2002";19;"Slovenia";"Sestre";"Samo ljubezen";28;22;12;14;13;1;33;11;22;11;;;
"2002";20;"Spain";"Rosa";"Europe's Living a Celebration";15;5;6;12;6;6;81;15;66;51;;;
"2002";21;"Sweden";"Afro-dite";"Never Let It Go";11;12;7;7;8;1;72;29;43;14;;;
"2002";22;"Switzerland";"Francine Jordi";"Dans le jardin de mon âme";7;11;19;18;17;1;15;4;11;7;;;
"2002";23;"Turkey";"Buket Bengisu and Group Safir";"Leylaklar Soldu Kalbinde";22;19;13;11;18;7;29;19;10;9;;;
"2002";24;"United Kingdom";"Jessica Garlick";"Come Back";10;2;3;6;3;3;111;34;77;43;;;
"2003";1;"Austria";"Alf Poier";"Weil der Mensch zählt";8;2;6;11;6;5;101;5;96;91;;;
"2003";2;"Belgium";"Urban Trad";"Sanomi";1;22;2;1;3;2;165;23;142;119;;;
"2003";3;"Bosnia and Herzegovina";"Mija Martina";"Ne brini";26;6;14;16;14;2;27;0;27;27;;;
"2003";4;"Croatia";"Claudia Beni";"Više nisam tvoja";27;8;13;5;17;12;29;12;17;5;;;
"2003";5;"Cyprus";"Stelios Constantas";"Feeling Alive";24;9;18;16;18;2;15;0;15;15;;;
"2003";6;"Estonia";"Ruffus";"Eighties Coming Back";29;23;19;7;22;15;14;10;4;6;;;
"2003";7;"France";"Louisa Baïleche";"Monts et merveilles";2;19;16;8;20;12;19;8;11;3;;;
"2003";8;"Germany";"Lou";"Let's Get Happy";3;10;10;6;12;6;53;11;42;31;;;
"2003";9;"Greece";"Mando";"Never Let You Go";21;17;15;14;15;1;25;2;23;21;;;
"2003";10;"Iceland";"Birgitta";"Open Your Heart";25;1;8;9;9;0;81;7;74;67;;;
"2003";11;"Ireland";"Mickey Harte";"We've Got the World";18;3;10;16;11;5;53;0;53;53;;;
"2003";12;"Israel";"Lior Narkis";"Words for Love";20;13;17;11;19;8;17;5;12;7;;;
"2003";13;"Latvia";"F.L.Y.";"Hello from Mars";37;21;22;16;21;5;5;0;5;5;;;
"2003";14;"Malta";"Lynn Chircop";"To Dream Again";19;5;23;13;24;11;4;3;1;2;;;
"2003";15;"Netherlands";"Esther Hart";"One More Night";6;14;11;3;13;10;45;17;28;11;;;
"2003";16;"Norway";"Jostein Hasselgård";"I'm Not Afraid to Move On";13;18;4;4;4;0;123;16;107;91;;;
"2003";17;"Poland";"Ich Troje";"Keine Grenzen – Żadnych granic";32;20;7;16;7;9;90;0;90;90;;;
"2003";18;"Portugal";"Rita Guerra";"Deixa-me sonhar";17;7;20;14;20;6;13;2;11;9;;;
"2003";19;"Romania";"Nicola";"Don't Break My Heart";33;24;9;2;10;8;73;19;54;35;;;
"2003";20;"Russia";"t.A.T.u.";"Ne ver', ne boysia";34;11;3;13;1;12;164;3;161;158;;;
"2003";21;"Slovenia";"Karmen";"Nanana";28;26;21;12;23;11;7;4;3;1;;;
"2003";22;"Spain";"Beth";"Dime";15;12;8;10;8;2;81;6;75;69;;;
"2003";23;"Sweden";"Fame";"Give Me Your Love";11;25;5;15;5;10;107;1;106;105;;;
"2003";24;"Turkey";"Sertab Erener";"Everyway That I Can";22;4;1;5;2;3;167;12;155;143;;;
"2003";25;"Ukraine";"Olexandr";"Hasta la vista";38;16;12;8;16;8;30;8;22;14;;;
"2003";26;"United Kingdom";"Jemini";"Cry Baby";10;15;24;16;25;9;0;0;0;0;;;
"2004";1;"Albania";"Anjeza Shahini";"The Image of You";39;9;6;;6;;106;;106;;;;
"2004";2;"Andorra";"Marta Roure";"Jugarem a estimar-nos";40;;;;;;;;;;;;
"2004";3;"Austria";"Tie Break";"Du bist";8;2;19;;19;;9;;9;;;;
"2004";4;"Belarus";"Aleksandra and Konstantin";"My Galileo";41;;;;;;;;;;;;
"2004";5;"Belgium";"Xandee";"1 Life";1;13;20;;20;;7;;7;;;;
"2004";6;"Bosnia and Herzegovina";"Deen";"In the Disco";26;12;8;;8;;91;;91;;;;
"2004";7;"Croatia";"Ivan Mikulić";"You Are the Only One";27;11;11;;11;;50;;50;;;;
"2004";8;"Cyprus";"Lisa Andreas";"Stronger Every Minute";24;21;5;;5;;170;;170;;;;
"2004";9;"Denmark";"Tomas Thordarson";"Shame on You";9;;;;;;;;;;;;
"2004";10;"Estonia";"Neiokõsõ";"Tii";29;;;;;;;;;;;;
"2004";11;"Finland";"Jari Sillanpää";"Takes 2 to Tango";14;;;;;;;;;;;;
"2004";12;"France";"Jonatan Cerrada";"À chaque pas";2;4;13;;13;;40;;40;;;;
"2004";13;"Germany";"Max";"Can't Wait Until Tonight";3;8;7;;7;;93;;93;;;;
"2004";14;"Greece";"Sakis Rouvas";"Shake It";21;16;3;;3;;252;;252;;;;
"2004";15;"Iceland";"Jónsi";"Heaven";25;17;17;;17;;16;;16;;;;
"2004";16;"Ireland";"Chris Doran";"If My World Stopped Turning";18;18;20;;20;;7;;7;;;;
"2004";17;"Israel";"David D'Or";"Leha'amin";20;;;;;;;;;;;;
"2004";18;"Latvia";"Fomins and Kleins";"Dziesma par laimi";37;;;;;;;;;;;;
"2004";19;"Lithuania";"Linas and Simona";"What's Happened to Your Love";31;;;;;;;;;;;;
"2004";20;"North Macedonia";"Toše Proeski";"Life";36;15;12;;12;;47;;47;;;;
"2004";21;"Malta";"Julie and Ludwig";"On Again... Off Again";19;6;11;;11;;50;;50;;;;
"2004";22;"Monaco";"Maryon";"Notre planète";12;;;;;;;;;;;;
"2004";23;"Netherlands";"Re-union";"Without You";6;7;18;;18;;11;;11;;;;
"2004";24;"Norway";"Knut Anders Sørum";"High";13;3;21;;21;;3;;3;;;;
"2004";25;"Poland";"Blue Café";"Love Song";32;19;15;;15;;27;;27;;;;
"2004";26;"Portugal";"Sofia Vitória";"Foi magia";17;;;;;;;;;;;;
"2004";27;"Romania";"Sanda";"I Admit";33;23;16;;16;;18;;18;;;;
"2004";28;"Russia";"Julia Savicheva";"Believe Me";34;14;10;;10;;67;;67;;;;
"2004";29;"Serbia and Montenegro";"Željko Joksimović and Ad-Hoc Orchestra";"Lane moje";42;5;2;;2;;263;;263;;;;
"2004";30;"Slovenia";"Platin";"Stay Forever";28;;;;;;;;;;;;
"2004";31;"Spain";"Ramón";"Para llenarme de ti";15;1;9;;9;;87;;87;;;;
"2004";32;"Sweden";"Lena Philipsson";"It Hurts";11;24;5;;5;;170;;170;;;;
"2004";33;"Switzerland";"Piero and the MusicStars";"Celebrate";7;;;;;;;;;;;;
"2004";34;"Turkey";"Athena";"For Real";22;22;4;;4;;195;;195;;;;
"2004";35;"Ukraine";"Ruslana";"Wild Dances";38;10;1;;1;;280;;280;;;;
"2004";36;"United Kingdom";"James Fox";"Hold On to Our Love";10;20;14;;14;;29;;29;;;;
"2005";1;"Albania";"Ledina Çelo";"Tomorrow I Go";39;8;15;14;13;1;53;0;53;53;;;
"2005";2;"Andorra";"Marian van de Wal";"La mirada interior";40;;;;;;;;;;;;
"2005";3;"Austria";"Global.Kryner";"Y así";8;;;;;;;;;;;;
"2005";4;"Belarus";"Angelica Agurbash";"Love Me Tonight";41;;;;;;;;;;;;
"2005";5;"Belgium";"Nuno Resende";"Le Grand Soir";1;;;;;;;;;;;;
"2005";6;"Bosnia and Herzegovina";"Feminnem";"Call Me";26;21;13;14;12;2;79;0;79;79;;;
"2005";7;"Bulgaria";"Kaffe";"Lorraine";43;;;;;;;;;;;;
"2005";8;"Croatia";"Boris Novković feat. Lado Members";"Vukovi umiru sami";27;18;10;9;9;0;108;7;101;94;;;
"2005";9;"Cyprus";"Constantinos Christoforou";"Ela Ela";24;9;17;14;16;2;46;0;46;46;;;
"2005";10;"Denmark";"Jakob Sveistrup";"Talking to You";9;13;9;4;8;4;119;13;106;93;;;
"2005";11;"Estonia";"Suntribe";"Let's Get Loud";29;;;;;;;;;;;;
"2005";12;"Finland";"Geir Rönning";"Why";14;;;;;;;;;;;;
"2005";13;"France";"Ortal";"Chacun pense à soi";2;24;21;11;20;9;11;5;6;1;;;
"2005";14;"Germany";"Gracia";"Run & Hide";3;17;22;12;21;9;4;4;0;4;;;
"2005";15;"Greece";"Helena Paparizou";"My Number One";21;19;1;8;1;7;218;8;210;202;;;
"2005";16;"Hungary";"Nox";"Forogj, világ";30;1;11;10;11;1;97;6;91;85;;;
"2005";17;"Iceland";"Selma";"If I Had Your Love";25;;;;;;;;;;;;
"2005";18;"Ireland";"Donna and Joe";"Love?";18;;;;;;;;;;;;
"2005";19;"Israel";"Shiri Maimon";"HaSheket SheNish'ar";20;11;5;1;6;5;146;26;120;94;;;
"2005";20;"Latvia";"Walters and Kazha";"The War Is Not Over";37;23;3;2;4;2;152;22;130;108;;;
"2005";21;"Lithuania";"Laura and the Lovers";"Little by Little";31;;;;;;;;;;;;
"2005";22;"North Macedonia";"Martin Vučić";"Make My Day";36;15;16;13;14;1;52;1;51;50;;;
